
          t           x           y           z          Vx          Vy          Vz           m        Vхар 
       169.7     998.564    5967.362   -3592.694       1.989       3.640       6.339        6581    0.195292
       169.8     998.763    5967.726   -3592.060       1.989       3.639       6.339        6581    0.195573
       169.9     998.962    5968.090   -3591.426       1.989       3.639       6.340        6580    0.195853
       170.0     999.161    5968.454   -3590.792       1.989       3.638       6.340        6580    0.196133
       170.1     999.360    5968.817   -3590.158       1.990       3.637       6.340        6579    0.196413
       170.2     999.559    5969.181   -3589.524       1.990       3.637       6.341        6578    0.196693
       170.3     999.758    5969.545   -3588.890       1.990       3.636       6.341        6578    0.196974
       170.4     999.957    5969.908   -3588.256       1.990       3.636       6.341        6577    0.197254
       170.5    1000.156    5970.272   -3587.621       1.990       3.635       6.342        6577    0.197534
       170.6    1000.355    5970.635   -3586.987       1.990       3.635       6.342        6576    0.197814
       170.7    1000.554    5970.999   -3586.353       1.990       3.634       6.342        6575    0.198094
       170.8    1000.753    5971.362   -3585.719       1.990       3.634       6.343        6575    0.198375
       170.9    1000.952    5971.726   -3585.084       1.991       3.633       6.343        6574    0.198655
       171.0    1001.151    5972.089   -3584.450       1.991       3.632       6.343        6574    0.198935
       171.1    1001.350    5972.452   -3583.816       1.991       3.632       6.344        6573    0.199215
       171.2    1001.549    5972.815   -3583.181       1.991       3.631       6.344        6572    0.199495
       171.3    1001.748    5973.178   -3582.547       1.991       3.631       6.344        6572    0.199775
       171.4    1001.948    5973.541   -3581.913       1.991       3.630       6.345        6571    0.200056
       171.5    1002.147    5973.904   -3581.278       1.991       3.630       6.345        6571    0.200336
       171.6    1002.346    5974.267   -3580.644       1.991       3.629       6.345        6570    0.200616
       171.7    1002.545    5974.630   -3580.009       1.992       3.629       6.346        6569    0.200896
       171.8    1002.744    5974.993   -3579.374       1.992       3.628       6.346        6569    0.201176
       171.9    1002.943    5975.356   -3578.740       1.992       3.627       6.346        6568    0.201457
       172.0    1003.142    5975.719   -3578.105       1.992       3.627       6.347        6568    0.201737
       172.1    1003.342    5976.081   -3577.471       1.992       3.626       6.347        6567    0.202017
       172.2    1003.541    5976.444   -3576.836       1.992       3.626       6.347        6566    0.202297
       172.3    1003.740    5976.806   -3576.201       1.992       3.625       6.348        6566    0.202577
       172.4    1003.939    5977.169   -3575.566       1.992       3.625       6.348        6565    0.202858
       172.5    1004.139    5977.531   -3574.931       1.993       3.624       6.348        6565    0.203138
       172.6    1004.338    5977.894   -3574.297       1.993       3.624       6.349        6564    0.203418
       172.7    1004.537    5978.256   -3573.662       1.993       3.623       6.349        6563    0.203698
       172.8    1004.736    5978.618   -3573.027       1.993       3.622       6.349        6563    0.203978
       172.9    1004.936    5978.981   -3572.392       1.993       3.622       6.350        6562    0.204259
       173.0    1005.135    5979.343   -3571.757       1.993       3.621       6.350        6562    0.204539
       173.1    1005.334    5979.705   -3571.122       1.993       3.621       6.350        6561    0.204819
       173.2    1005.534    5980.067   -3570.487       1.993       3.620       6.351        6560    0.205099
       173.3    1005.733    5980.429   -3569.852       1.994       3.620       6.351        6560    0.205379
       173.4    1005.932    5980.791   -3569.217       1.994       3.619       6.351        6559    0.205659
       173.5    1006.132    5981.153   -3568.581       1.994       3.619       6.352        6559    0.205940
       173.6    1006.331    5981.515   -3567.946       1.994       3.618       6.352        6558    0.206220
       173.7    1006.531    5981.876   -3567.311       1.994       3.617       6.352        6557    0.206500
       173.8    1006.730    5982.238   -3566.676       1.994       3.617       6.353        6557    0.206780
       173.9    1006.929    5982.600   -3566.041       1.994       3.616       6.353        6556    0.207060
       174.0    1007.129    5982.961   -3565.405       1.994       3.616       6.353        6556    0.207341
       174.1    1007.328    5983.323   -3564.770       1.995       3.615       6.354        6555    0.207621
       174.2    1007.528    5983.684   -3564.134       1.995       3.615       6.354        6554    0.207901
       174.3    1007.727    5984.046   -3563.499       1.995       3.614       6.354        6554    0.208181
       174.4    1007.927    5984.407   -3562.864       1.995       3.614       6.355        6553    0.208461
       174.5    1008.126    5984.769   -3562.228       1.995       3.613       6.355        6553    0.208742
       174.6    1008.326    5985.130   -3561.593       1.995       3.612       6.355        6552    0.209022
       174.7    1008.525    5985.491   -3560.957       1.995       3.612       6.356        6551    0.209302
       174.8    1008.725    5985.852   -3560.321       1.995       3.611       6.356        6551    0.209582
       174.9    1008.924    5986.213   -3559.686       1.996       3.611       6.356        6550    0.209862
       175.0    1009.124    5986.574   -3559.050       1.996       3.610       6.357        6550    0.210143
       175.1    1009.323    5986.935   -3558.414       1.996       3.610       6.357        6549    0.210423
       175.2    1009.523    5987.296   -3557.779       1.996       3.609       6.357        6548    0.210703
       175.3    1009.723    5987.657   -3557.143       1.996       3.609       6.358        6548    0.210983
       175.4    1009.922    5988.018   -3556.507       1.996       3.608       6.358        6547    0.211263
       175.5    1010.122    5988.379   -3555.871       1.996       3.607       6.358        6547    0.211543
       175.6    1010.321    5988.740   -3555.235       1.996       3.607       6.359        6546    0.211824
       175.7    1010.521    5989.100   -3554.600       1.997       3.606       6.359        6545    0.212104
       175.8    1010.721    5989.461   -3553.964       1.997       3.606       6.359        6545    0.212384
       175.9    1010.920    5989.821   -3553.328       1.997       3.605       6.360        6544    0.212664
       176.0    1011.120    5990.182   -3552.692       1.997       3.605       6.360        6544    0.212944
       176.1    1011.320    5990.542   -3552.056       1.997       3.604       6.360        6543    0.213225
       176.2    1011.519    5990.903   -3551.420       1.997       3.604       6.361        6542    0.213505
       176.3    1011.719    5991.263   -3550.783       1.997       3.603       6.361        6542    0.213785
       176.4    1011.919    5991.623   -3550.147       1.997       3.602       6.361        6541    0.214065
       176.5    1012.119    5991.984   -3549.511       1.997       3.602       6.362        6541    0.214345
       176.6    1012.318    5992.344   -3548.875       1.998       3.601       6.362        6540    0.214626
       176.7    1012.518    5992.704   -3548.239       1.998       3.601       6.362        6539    0.214906
       176.8    1012.718    5993.064   -3547.603       1.998       3.600       6.363        6539    0.215186
       176.9    1012.918    5993.424   -3546.966       1.998       3.600       6.363        6538    0.215466
       177.0    1013.118    5993.784   -3546.330       1.998       3.599       6.363        6538    0.215746
       177.1    1013.317    5994.144   -3545.694       1.998       3.599       6.364        6537    0.216026
       177.2    1013.517    5994.504   -3545.057       1.998       3.598       6.364        6536    0.216307
       177.3    1013.717    5994.863   -3544.421       1.998       3.597       6.364        6536    0.216587
       177.4    1013.917    5995.223   -3543.784       1.999       3.597       6.365        6535    0.216867
       177.5    1014.117    5995.583   -3543.148       1.999       3.596       6.365        6535    0.217147
       177.6    1014.317    5995.942   -3542.511       1.999       3.596       6.365        6534    0.217427
       177.7    1014.517    5996.302   -3541.875       1.999       3.595       6.366        6533    0.217708
       177.8    1014.716    5996.661   -3541.238       1.999       3.595       6.366        6533    0.217988
       177.9    1014.916    5997.021   -3540.601       1.999       3.594       6.366        6532    0.218268
       178.0    1015.116    5997.380   -3539.965       1.999       3.594       6.367        6532    0.218548
       178.1    1015.316    5997.740   -3539.328       1.999       3.593       6.367        6531    0.218828
       178.2    1015.516    5998.099   -3538.691       2.000       3.592       6.367        6530    0.219109
       178.3    1015.716    5998.458   -3538.055       2.000       3.592       6.368        6530    0.219389
       178.4    1015.916    5998.817   -3537.418       2.000       3.591       6.368        6529    0.219669
       178.5    1016.116    5999.176   -3536.781       2.000       3.591       6.368        6529    0.219949
       178.6    1016.316    5999.535   -3536.144       2.000       3.590       6.369        6528    0.220229
       178.7    1016.516    5999.894   -3535.507       2.000       3.590       6.369        6527    0.220510
       178.8    1016.716    6000.253   -3534.870       2.000       3.589       6.369        6527    0.220790
       178.9    1016.916    6000.612   -3534.233       2.000       3.589       6.370        6526    0.221070
       179.0    1017.116    6000.971   -3533.596       2.001       3.588       6.370        6526    0.221350
       179.1    1017.316    6001.330   -3532.959       2.001       3.587       6.370        6525    0.221630
       179.2    1017.516    6001.689   -3532.322       2.001       3.587       6.371        6524    0.221910
       179.3    1017.716    6002.047   -3531.685       2.001       3.586       6.371        6524    0.222191
       179.4    1017.917    6002.406   -3531.048       2.001       3.586       6.371        6523    0.222471
       179.5    1018.117    6002.764   -3530.411       2.001       3.585       6.372        6523    0.222751
       179.6    1018.317    6003.123   -3529.774       2.001       3.585       6.372        6522    0.223031
       179.7    1018.517    6003.481   -3529.136       2.001       3.584       6.372        6521    0.223311
       179.8    1018.717    6003.840   -3528.499       2.002       3.584       6.373        6521    0.223592
       179.9    1018.917    6004.198   -3527.862       2.002       3.583       6.373        6520    0.223872
       180.0    1019.117    6004.556   -3527.224       2.002       3.582       6.373        6520    0.224152
       180.1    1019.318    6004.915   -3526.587       2.002       3.582       6.374        6519    0.224432
       180.2    1019.518    6005.273   -3525.950       2.002       3.581       6.374        6518    0.224712
       180.3    1019.718    6005.631   -3525.312       2.002       3.581       6.374        6518    0.224993
       180.4    1019.918    6005.989   -3524.675       2.002       3.580       6.375        6517    0.225273
       180.5    1020.118    6006.347   -3524.037       2.002       3.580       6.375        6517    0.225553
       180.6    1020.319    6006.705   -3523.400       2.003       3.579       6.375        6516    0.225833
       180.7    1020.519    6007.063   -3522.762       2.003       3.578       6.376        6515    0.226113
       180.8    1020.719    6007.420   -3522.125       2.003       3.578       6.376        6515    0.226394
       180.9    1020.919    6007.778   -3521.487       2.003       3.577       6.376        6514    0.226674
       181.0    1021.120    6008.136   -3520.849       2.003       3.577       6.377        6514    0.226954
       181.1    1021.320    6008.494   -3520.212       2.003       3.576       6.377        6513    0.227234
       181.2    1021.520    6008.851   -3519.574       2.003       3.576       6.377        6512    0.227514
       181.3    1021.721    6009.209   -3518.936       2.003       3.575       6.378        6512    0.227794
       181.4    1021.921    6009.566   -3518.298       2.004       3.575       6.378        6511    0.228075
       181.5    1022.121    6009.924   -3517.661       2.004       3.574       6.378        6511    0.228355
       181.6    1022.322    6010.281   -3517.023       2.004       3.573       6.379        6510    0.228635
       181.7    1022.522    6010.638   -3516.385       2.004       3.573       6.379        6509    0.228915
       181.8    1022.723    6010.996   -3515.747       2.004       3.572       6.379        6509    0.229195
       181.9    1022.923    6011.353   -3515.109       2.004       3.572       6.380        6508    0.229476
       182.0    1023.123    6011.710   -3514.471       2.004       3.571       6.380        6508    0.229756
       182.1    1023.324    6012.067   -3513.833       2.004       3.571       6.380        6507    0.230036
       182.2    1023.524    6012.424   -3513.195       2.004       3.570       6.381        6506    0.230316
       182.3    1023.725    6012.781   -3512.557       2.005       3.570       6.381        6506    0.230596
       182.4    1023.925    6013.138   -3511.919       2.005       3.569       6.381        6505    0.230877
       182.5    1024.126    6013.495   -3511.280       2.005       3.568       6.382        6505    0.231157
       182.6    1024.326    6013.852   -3510.642       2.005       3.568       6.382        6504    0.231437
       182.7    1024.527    6014.209   -3510.004       2.005       3.567       6.382        6503    0.231717
       182.8    1024.727    6014.565   -3509.366       2.005       3.567       6.383        6503    0.231997
       182.9    1024.928    6014.922   -3508.728       2.005       3.566       6.383        6502    0.232278
       183.0    1025.128    6015.278   -3508.089       2.005       3.566       6.383        6502    0.232558
       183.1    1025.329    6015.635   -3507.451       2.006       3.565       6.384        6501    0.232838
       183.2    1025.529    6015.991   -3506.812       2.006       3.564       6.384        6500    0.233118
       183.3    1025.730    6016.348   -3506.174       2.006       3.564       6.384        6500    0.233398
       183.4    1025.930    6016.704   -3505.536       2.006       3.563       6.385        6499    0.233678
       183.5    1026.131    6017.061   -3504.897       2.006       3.563       6.385        6498    0.233959
       183.6    1026.332    6017.417   -3504.259       2.006       3.562       6.385        6498    0.234239
       183.7    1026.532    6017.773   -3503.620       2.006       3.562       6.386        6497    0.234519
       183.8    1026.733    6018.129   -3502.981       2.006       3.561       6.386        6497    0.234799
       183.9    1026.934    6018.485   -3502.343       2.007       3.561       6.386        6496    0.235079
       184.0    1027.134    6018.841   -3501.704       2.007       3.560       6.387        6495    0.235360
       184.1    1027.335    6019.197   -3501.065       2.007       3.559       6.387        6495    0.235640
       184.2    1027.536    6019.553   -3500.427       2.007       3.559       6.387        6494    0.235920
       184.3    1027.736    6019.909   -3499.788       2.007       3.558       6.388        6494    0.236200
       184.4    1027.937    6020.265   -3499.149       2.007       3.558       6.388        6493    0.236480
       184.5    1028.138    6020.621   -3498.510       2.007       3.557       6.388        6492    0.236761
       184.6    1028.338    6020.976   -3497.872       2.007       3.557       6.389        6492    0.237041
       184.7    1028.539    6021.332   -3497.233       2.008       3.556       6.389        6491    0.237321
       184.8    1028.740    6021.688   -3496.594       2.008       3.555       6.389        6491    0.237601
       184.9    1028.941    6022.043   -3495.955       2.008       3.555       6.390        6490    0.237881
       185.0    1029.142    6022.399   -3495.316       2.008       3.554       6.390        6489    0.238162
       185.1    1029.342    6022.754   -3494.677       2.008       3.554       6.390        6489    0.238442
       185.2    1029.543    6023.109   -3494.038       2.008       3.553       6.391        6488    0.238722
       185.3    1029.744    6023.465   -3493.399       2.008       3.553       6.391        6488    0.239002
       185.4    1029.945    6023.820   -3492.760       2.008       3.552       6.391        6487    0.239282
       185.5    1030.146    6024.175   -3492.120       2.009       3.552       6.392        6486    0.239562
       185.6    1030.347    6024.530   -3491.481       2.009       3.551       6.392        6486    0.239843
       185.7    1030.547    6024.885   -3490.842       2.009       3.550       6.392        6485    0.240123
       185.8    1030.748    6025.240   -3490.203       2.009       3.550       6.393        6485    0.240403
       185.9    1030.949    6025.595   -3489.564       2.009       3.549       6.393        6484    0.240683
       186.0    1031.150    6025.950   -3488.924       2.009       3.549       6.393        6483    0.240963
       186.1    1031.351    6026.305   -3488.285       2.009       3.548       6.394        6483    0.241244
       186.2    1031.552    6026.660   -3487.646       2.009       3.548       6.394        6482    0.241524
       186.3    1031.753    6027.015   -3487.006       2.009       3.547       6.394        6482    0.241804
       186.4    1031.954    6027.369   -3486.367       2.010       3.546       6.395        6481    0.242084
       186.5    1032.155    6027.724   -3485.727       2.010       3.546       6.395        6480    0.242364
       186.6    1032.356    6028.078   -3485.088       2.010       3.545       6.395        6480    0.242645
       186.7    1032.557    6028.433   -3484.448       2.010       3.545       6.396        6479    0.242925
       186.8    1032.758    6028.787   -3483.809       2.010       3.544       6.396        6479    0.243205
       186.9    1032.959    6029.142   -3483.169       2.010       3.544       6.396        6478    0.243485
       187.0    1033.160    6029.496   -3482.529       2.010       3.543       6.397        6477    0.243765
       187.1    1033.361    6029.850   -3481.890       2.010       3.543       6.397        6477    0.244045
       187.2    1033.562    6030.205   -3481.250       2.011       3.542       6.397        6476    0.244326
       187.3    1033.763    6030.559   -3480.610       2.011       3.541       6.398        6476    0.244606
       187.4    1033.964    6030.913   -3479.970       2.011       3.541       6.398        6475    0.244886
       187.5    1034.165    6031.267   -3479.331       2.011       3.540       6.398        6474    0.245166
       187.6    1034.366    6031.621   -3478.691       2.011       3.540       6.398        6474    0.245446
       187.7    1034.567    6031.975   -3478.051       2.011       3.539       6.399        6473    0.245727
       187.8    1034.768    6032.329   -3477.411       2.011       3.539       6.399        6473    0.246007
       187.9    1034.970    6032.683   -3476.771       2.011       3.538       6.399        6472    0.246287
       188.0    1035.171    6033.036   -3476.131       2.012       3.537       6.400        6471    0.246567
       188.1    1035.372    6033.390   -3475.491       2.012       3.537       6.400        6471    0.246847
       188.2    1035.573    6033.744   -3474.851       2.012       3.536       6.400        6470    0.247128
       188.3    1035.774    6034.097   -3474.211       2.012       3.536       6.401        6470    0.247408
       188.4    1035.975    6034.451   -3473.571       2.012       3.535       6.401        6469    0.247688
       188.5    1036.177    6034.805   -3472.931       2.012       3.535       6.401        6468    0.247968
       188.6    1036.378    6035.158   -3472.291       2.012       3.534       6.402        6468    0.248248
       188.7    1036.579    6035.511   -3471.651       2.012       3.534       6.402        6467    0.248529
       188.8    1036.780    6035.865   -3471.010       2.013       3.533       6.402        6467    0.248809
       188.9    1036.982    6036.218   -3470.370       2.013       3.532       6.403        6466    0.249089
       189.0    1037.183    6036.571   -3469.730       2.013       3.532       6.403        6465    0.249369
       189.1    1037.384    6036.924   -3469.089       2.013       3.531       6.403        6465    0.249649
       189.2    1037.585    6037.277   -3468.449       2.013       3.531       6.404        6464    0.249929
       189.3    1037.787    6037.630   -3467.809       2.013       3.530       6.404        6464    0.250210
       189.4    1037.988    6037.983   -3467.168       2.013       3.530       6.404        6463    0.250490
       189.5    1038.189    6038.336   -3466.528       2.013       3.529       6.405        6462    0.250770
       189.6    1038.391    6038.689   -3465.887       2.014       3.528       6.405        6462    0.251050
       189.7    1038.592    6039.042   -3465.247       2.014       3.528       6.405        6461    0.251330
       189.8    1038.793    6039.395   -3464.606       2.014       3.527       6.406        6461    0.251611
       189.9    1038.995    6039.748   -3463.966       2.014       3.527       6.406        6460    0.251891
       190.0    1039.196    6040.100   -3463.325       2.014       3.526       6.406        6459    0.252171
       190.1    1039.398    6040.453   -3462.685       2.014       3.526       6.407        6459    0.252451
       190.2    1039.599    6040.805   -3462.044       2.014       3.525       6.407        6458    0.252731
       190.3    1039.801    6041.158   -3461.403       2.014       3.524       6.407        6458    0.253012
       190.4    1040.002    6041.510   -3460.762       2.014       3.524       6.408        6457    0.253292
       190.5    1040.203    6041.863   -3460.122       2.015       3.523       6.408        6456    0.253572
       190.6    1040.405    6042.215   -3459.481       2.015       3.523       6.408        6456    0.253852
       190.7    1040.606    6042.567   -3458.840       2.015       3.522       6.409        6455    0.254132
       190.8    1040.808    6042.919   -3458.199       2.015       3.522       6.409        6455    0.254413
       190.9    1041.009    6043.272   -3457.558       2.015       3.521       6.409        6454    0.254693
       191.0    1041.211    6043.624   -3456.917       2.015       3.521       6.410        6453    0.254973
       191.1    1041.412    6043.976   -3456.276       2.015       3.520       6.410        6453    0.255253
       191.2    1041.614    6044.328   -3455.635       2.015       3.519       6.410        6452    0.255533
       191.3    1041.815    6044.680   -3454.994       2.016       3.519       6.411        6452    0.255813
       191.4    1042.017    6045.031   -3454.353       2.016       3.518       6.411        6451    0.256094
       191.5    1042.219    6045.383   -3453.712       2.016       3.518       6.411        6450    0.256374
       191.6    1042.420    6045.735   -3453.071       2.016       3.517       6.411        6450    0.256654
       191.7    1042.622    6046.087   -3452.430       2.016       3.517       6.412        6449    0.256934
       191.8    1042.823    6046.438   -3451.789       2.016       3.516       6.412        6449    0.257214
       191.9    1043.025    6046.790   -3451.147       2.016       3.515       6.412        6448    0.257495
       192.0    1043.227    6047.141   -3450.506       2.016       3.515       6.413        6447    0.257775
       192.1    1043.428    6047.493   -3449.865       2.017       3.514       6.413        6447    0.258055
       192.2    1043.630    6047.844   -3449.224       2.017       3.514       6.413        6446    0.258335
       192.3    1043.832    6048.196   -3448.582       2.017       3.513       6.414        6446    0.258615
       192.4    1044.033    6048.547   -3447.941       2.017       3.513       6.414        6445    0.258896
       192.5    1044.235    6048.898   -3447.299       2.017       3.512       6.414        6444    0.259176
       192.6    1044.437    6049.249   -3446.658       2.017       3.511       6.415        6444    0.259456
       192.7    1044.638    6049.600   -3446.016       2.017       3.511       6.415        6443    0.259736
       192.8    1044.840    6049.951   -3445.375       2.017       3.510       6.415        6443    0.260016
       192.9    1045.042    6050.302   -3444.733       2.018       3.510       6.416        6442    0.260297
       193.0    1045.244    6050.653   -3444.092       2.018       3.509       6.416        6441    0.260577
       193.1    1045.445    6051.004   -3443.450       2.018       3.509       6.416        6441    0.260857
       193.2    1045.647    6051.355   -3442.809       2.018       3.508       6.417        6440    0.261137
       193.3    1045.849    6051.706   -3442.167       2.018       3.507       6.417        6440    0.261417
       193.4    1046.051    6052.057   -3441.525       2.018       3.507       6.417        6439    0.261697
       193.5    1046.253    6052.407   -3440.883       2.018       3.506       6.418        6438    0.261978
       193.6    1046.454    6052.758   -3440.242       2.018       3.506       6.418        6438    0.262258
       193.7    1046.656    6053.109   -3439.600       2.018       3.505       6.418        6437    0.262538
       193.8    1046.858    6053.459   -3438.958       2.019       3.505       6.419        6437    0.262818
       193.9    1047.060    6053.809   -3438.316       2.019       3.504       6.419        6436    0.263098
       194.0    1047.262    6054.160   -3437.674       2.019       3.504       6.419        6435    0.263379
       194.1    1047.464    6054.510   -3437.032       2.019       3.503       6.420        6435    0.263659
       194.2    1047.666    6054.860   -3436.390       2.019       3.502       6.420        6434    0.263939
       194.3    1047.868    6055.211   -3435.748       2.019       3.502       6.420        6434    0.264219
       194.4    1048.070    6055.561   -3435.106       2.019       3.501       6.420        6433    0.264499
       194.5    1048.271    6055.911   -3434.464       2.019       3.501       6.421        6432    0.264780
       194.6    1048.473    6056.261   -3433.822       2.020       3.500       6.421        6432    0.265060
       194.7    1048.675    6056.611   -3433.180       2.020       3.500       6.421        6431    0.265340
       194.8    1048.877    6056.961   -3432.538       2.020       3.499       6.422        6431    0.265620
       194.9    1049.079    6057.311   -3431.896       2.020       3.498       6.422        6430    0.265900
       195.0    1049.281    6057.661   -3431.253       2.020       3.498       6.422        6429    0.266181
       195.1    1049.483    6058.010   -3430.611       2.020       3.497       6.423        6429    0.266461
       195.2    1049.685    6058.360   -3429.969       2.020       3.497       6.423        6428    0.266741
       195.3    1049.887    6058.710   -3429.327       2.020       3.496       6.423        6428    0.267021
       195.4    1050.089    6059.059   -3428.684       2.021       3.496       6.424        6427    0.267301
       195.5    1050.292    6059.409   -3428.042       2.021       3.495       6.424        6426    0.267581
       195.6    1050.494    6059.758   -3427.399       2.021       3.494       6.424        6426    0.267862
       195.7    1050.696    6060.108   -3426.757       2.021       3.494       6.425        6425    0.268142
       195.8    1050.898    6060.457   -3426.114       2.021       3.493       6.425        6425    0.268422
       195.9    1051.100    6060.806   -3425.472       2.021       3.493       6.425        6424    0.268702
       196.0    1051.302    6061.156   -3424.829       2.021       3.492       6.426        6423    0.268982
       196.1    1051.504    6061.505   -3424.187       2.021       3.492       6.426        6423    0.269263
       196.2    1051.706    6061.854   -3423.544       2.022       3.491       6.426        6422    0.269543
       196.3    1051.908    6062.203   -3422.902       2.022       3.490       6.427        6422    0.269823
       196.4    1052.111    6062.552   -3422.259       2.022       3.490       6.427        6421    0.270103
       196.5    1052.313    6062.901   -3421.616       2.022       3.489       6.427        6420    0.270383
       196.6    1052.515    6063.250   -3420.974       2.022       3.489       6.428        6420    0.270664
       196.7    1052.717    6063.599   -3420.331       2.022       3.488       6.428        6419    0.270944
       196.8    1052.919    6063.948   -3419.688       2.022       3.488       6.428        6419    0.271224
       196.9    1053.122    6064.296   -3419.045       2.022       3.487       6.428        6418    0.271504
       197.0    1053.324    6064.645   -3418.402       2.022       3.486       6.429        6417    0.271784
       197.1    1053.526    6064.994   -3417.759       2.023       3.486       6.429        6417    0.272064
       197.2    1053.728    6065.342   -3417.116       2.023       3.485       6.429        6416    0.272345
       197.3    1053.931    6065.691   -3416.473       2.023       3.485       6.430        6416    0.272625
       197.4    1054.133    6066.039   -3415.831       2.023       3.484       6.430        6415    0.272905
       197.5    1054.335    6066.388   -3415.187       2.023       3.484       6.430        6414    0.273185
       197.6    1054.538    6066.736   -3414.544       2.023       3.483       6.431        6414    0.273465
       197.7    1054.740    6067.084   -3413.901       2.023       3.482       6.431        6413    0.273746
       197.8    1054.942    6067.432   -3413.258       2.023       3.482       6.431        6413    0.274026
       197.9    1055.145    6067.781   -3412.615       2.024       3.481       6.432        6412    0.274306
       198.0    1055.347    6068.129   -3411.972       2.024       3.481       6.432        6411    0.274586
       198.1    1055.549    6068.477   -3411.329       2.024       3.480       6.432        6411    0.274866
       198.2    1055.752    6068.825   -3410.685       2.024       3.480       6.433        6410    0.275147
       198.3    1055.954    6069.173   -3410.042       2.024       3.479       6.433        6410    0.275427
       198.4    1056.157    6069.521   -3409.399       2.024       3.478       6.433        6409    0.275707
       198.5    1056.359    6069.868   -3408.756       2.024       3.478       6.434        6408    0.275987
       198.6    1056.561    6070.216   -3408.112       2.024       3.477       6.434        6408    0.276267
       198.7    1056.764    6070.564   -3407.469       2.025       3.477       6.434        6407    0.276548
       198.8    1056.966    6070.911   -3406.825       2.025       3.476       6.435        6407    0.276828
       198.9    1057.169    6071.259   -3406.182       2.025       3.476       6.435        6406    0.277108
       199.0    1057.371    6071.607   -3405.538       2.025       3.475       6.435        6405    0.277388
       199.1    1057.574    6071.954   -3404.895       2.025       3.474       6.435        6405    0.277668
       199.2    1057.776    6072.302   -3404.251       2.025       3.474       6.436        6404    0.277948
       199.3    1057.979    6072.649   -3403.608       2.025       3.473       6.436        6404    0.278229
       199.4    1058.181    6072.996   -3402.964       2.025       3.473       6.436        6403    0.278509
       199.5    1058.384    6073.343   -3402.320       2.026       3.472       6.437        6402    0.278789
       199.6    1058.586    6073.691   -3401.677       2.026       3.472       6.437        6402    0.279069
       199.7    1058.789    6074.038   -3401.033       2.026       3.471       6.437        6401    0.279349
       199.8    1058.992    6074.385   -3400.389       2.026       3.470       6.438        6401    0.279630
       199.9    1059.194    6074.732   -3399.745       2.026       3.470       6.438        6400    0.279910
       200.0    1059.397    6075.079   -3399.102       2.026       3.469       6.438        6399    0.280190
       200.0    1059.397    6075.079   -3399.102       2.026       3.469       6.438        6399    0.280190
